ID Steves_ID ra dec x y
1909 z5_GNW_5021 189.181713 62.137753 11655.847 4191.845
36389 z5_GNW_28199 189.382817 62.337444 6045.234 16177.967
12275 z5_GNW_15644 188.994084 62.203246 16902.883 8132.815
37332 z5_GNW_18993 189.251129 62.350752 9713.787 16971.408
24400 z5_GNW_29869 189.496332 62.261871 2864.446 11653.917
5775 z5_GNW_10304 189.112157 62.168388 13602.947 6032.406
32818 z5_GNW_22583 189.298842 62.307563 8382.505 14381.029
25730 z5_GNW_29099 189.392562 62.268259 5763.27 12027.519
37483 z5_GNW_32117 189.257218 62.353585 9544.328 17141.477
4798 z5_GNW_9175 189.054164 62.16129 15228.611 5610.155
1096 z5_GNW_3433 189.205482 62.126279 10989.58 3503.055
36090 z5_GNW_23548 189.415766 62.334043 5126.834 15976.289
5108 z5_GNW_9541 189.165836 62.163645 12099.545 5745.706
333 z5_GNW_1433 189.121468 62.11067 13347.865 2568.874
1559 z5_GNW_4337 189.073957 62.132888 14678.103 3904.619
1551 z5_GNW_4321 189.194141 62.132851 11307.52 3897.512
9365 z5_GNW_13514 188.967327 62.189122 17654.969 7288.236
37757 z5_GNW_18766 189.345195 62.362183 7095.896 17660.086
13513 z5_GNW_16295 189.069815 62.209253 14783.024 8486.789
356 z5_GNW_1503 189.139337 62.111244 12846.281 2602.546
28686 z5_GNW_26366 189.503524 62.282977 2668.969 12921.065
29175 z5_GNW_26081 189.381037 62.285643 6087.517 13069.767
419 z5_GNW_1663 189.14753 62.112509 12616.258 2678.132
31318 z5_GNW_24063 189.360275 62.297821 6668.339 13799.15
9108 z5_GNW_13254 189.039708 62.187731 15629.04 7197.76
33035 z5_GNW_22312 189.339708 62.309032 7243.144 14470.763
3162 z5_GNW_7098 189.214183 62.149057 10745.211 4869.666
25065 z5_GNW_29609 189.436417 62.265047 4538.231 11838.305
33581 z5_GNW_21750 189.317077 62.313061 7874.484 14711.51
6572 z5_GNW_11120 189.050663 62.173581 15324.7 6347.858
32903 z5_GNW_22490 189.394872 62.308055 5704.918 14415.451
5219 z5_GNW_9696 189.031804 62.164226 15854.602 5788.125
33466 z5_GNW_21915 189.439788 62.312119 4453.32 14662.929
30872 z5_GNW_24491 189.393122 62.295003 5751.708 13632.205
475 z5_GNW_1799 189.1589 62.113651 12297.083 2746.255
26437 z5_GNW_28602 189.375867 62.27145 6229.84 12217.826
9289 z5_GNW_13415 189.090719 62.188804 14200.88 7258.558
902 z5_GNW_2919 189.203449 62.122345 11046.712 3267.005
29922 z5_GNW_25408 189.457431 62.289559 3956.648 13310.99
29977 z5_GNW_25352 189.407318 62.290087 5354.911 13338.294
26404 z5_GNW_28669 189.381884 62.271295 6061.852 12208.937
81 z5_GNW_633 189.122089 62.103785 13331.108 2155.696
4673 z5_GNW_9029 189.168859 62.160535 12015.007 5559.023
6334 z5_GNW_10883 188.979494 62.171852 17318.371 6250.69
25964 z5_GNW_28982 189.443662 62.26938 4336.795 12098.98
8108 z5_GNW_12482 189.079281 62.18286 14521.876 6902.618
36392 z5_GNW_29193 189.311799 62.337476 8023.522 16176.233
6463 z5_GNW_11014 189.073091 62.172884 14696.621 6304.466
4147 z5_GNW_8402 189.132026 62.156624 13047.424 5325.607
35221 z5_GNW_19611 189.348188 62.326188 7008.625 15500.513
37885 z5_GNW_18506 189.286029 62.366816 8742.901 17935.865
30333 z5_GNW_25031 189.320028 62.292077 7790.44 13452.623
30115 z5_GNW_25106 189.382358 62.291074 6051.431 13395.692
1974 z5_GNW_5165 189.189328 62.138453 11442.274 4233.697
9272 z5_GNW_13431 189.10585 62.188839 13777.286 7259.789
33259 z5_GNW_22125 189.467726 62.310457 3674.072 14565.904
2799 z5_GNW_6540 189.023027 62.146074 16103.942 4699.734
27896 z5_GNW_27194 189.523801 62.278843 2101.993 12675.522
33283 z5_GNW_22097 189.364627 62.310846 6548.591 14580.924
2820 z5_GNW_6566 189.086205 62.146694 14332.78 4732.225
32156 z5_GNW_23294 189.308429 62.303035 8114.848 14109.636
34243 z5_GNW_20906 189.437684 62.318165 4513.146 15025.472
37035 z5_GNW_19188 189.38299 62.345394 6041.56 16654.979
36965 z5_GNW_29490 189.312933 62.344554 7992.482 16600.949
37929 z5_GNW_18436 189.334274 62.368253 7400.466 18023.777
718 z5_GNW_2438 189.106516 62.11849 13766.622 3038.798
10775 z5_GNW_14624 188.984038 62.195948 17185.625 7695.987
6898 z5_GNW_11415 189.109216 62.175718 13684.533 6472.343
26991 z5_GNW_28218 189.503243 62.273887 2674.505 12375.688
5482 z5_GNW_9975 189.05684 62.166136 15152.874 5900.748
2245 z5_GNW_5622 189.080859 62.141085 14483.432 4396.006
31633 z5_GNW_23799 189.324554 62.299739 7664.86 13912.51
3484 z5_GNW_7550 189.07972 62.151302 14513.938 5009.092
8947 z5_GNW_13176 189.095299 62.187274 14072.839 7166.437
7599 z5_GNW_12083 189.127011 62.180133 13185.735 6736.382
6680 z5_GNW_11226 189.048048 62.174247 15397.81 6388.069
15160 z5_GNW_17036 189.001541 62.216767 16691.383 8943.314
15830 z5_GNW_17295 188.985773 62.220372 17131.576 9161.255
29977 z5_GNW_24998 189.407318 62.290087 5354.911 13338.294
16479 z5_GNW_17522 189.00005 62.223836 16731.592 9367.608
30099 z5_GNW_25250 189.4326 62.290584 4649.632 13370.184
26157 z5_GNW_28827 189.367255 62.270361 6470.11 12151.986
37498 z5_GNW_32160 189.253982 62.353959 9634.436 17163.869
1345 z5_GNW_3960 189.055969 62.129983 15183.061 3731.584
6785 z5_GNW_11324 189.068377 62.174931 14828.348 6427.563
397 z5_GNW_1620 189.108762 62.112145 13704.297 2657.961
3726 z5_GNW_7896 189.009954 62.153157 16468.975 5125.964
12198 z5_GNW_15595 189.086724 62.202911 14310.84 8105.161
33054 z5_GNW_22336 189.341248 62.309197 7200.221 14480.722
5591 z5_GNW_10084 189.057279 62.166944 15140.44 5949.151
11916 z5_GNW_15423 188.979283 62.201314 17317.467 8018.427
1952 z5_GNW_5129 189.147967 62.138263 12602.062 4223.333
2696 z5_GNW_6364 189.211994 62.145472 10806.627 4654.548
36392 z5_GNW_28803 189.311799 62.337476 8023.522 16176.233
7592 z5_GNW_12024 189.143187 62.17982 12732.828 6716.945
17263 z6_GND_27072 189.267608 62.227623 9250.509 9583.896
15174 z6_GND_30597 189.168059 62.217025 12034.252 8948.466
24117 z6_GND_15226 189.245941 62.260786 9856.806 11573.424
18156 z6_GND_25400 189.341889 62.232084 7174.256 9853.962
15340 z6_GND_30340 189.388866 62.217804 5858.99 8999.968
30673 z6_GND_7533 189.135754 62.294023 12931.124 13569.41
9992 z6_GND_38075 189.26032 62.192555 9453.236 7479.696
21574 z6_GND_19665 189.248714 62.248451 9779.14 10833.34
32760 z6_GND_42241 189.136002 62.307048 12923.074 14350.911
24605 z6_GND_14309 189.33407 62.263072 7395.85 11712.902
23245 z6_GND_16819 189.328231 62.25632 7558.281 11307.492
14744 z6_GND_31259 189.128191 62.214878 13149.463 8821.062
17405 z6_GND_26817 189.371962 62.228399 6333.122 9634.556
24214 z6_GND_15034 189.121987 62.261307 13318.397 11607.026
33356 z6_GND_41463 189.175933 62.311533 11809.43 14618.765
23486 z6_GND_16399 189.234827 62.257504 10167.175 11376.413
11485 z6_GND_36100 189.191255 62.199524 11386.143 7897.94
18298 z6_GND_25195 189.260518 62.232787 9448.894 9893.591
19633 z6_GND_23050 189.1809 62.238881 11674.166 10259.526
19841 z6_GND_22665 189.119438 62.239942 13391.736 10325.297
35441 z6_GND_4887 189.177801 62.328135 11756.567 15614.83
25291 z6_GND_13524 189.337426 62.266067 7302.438 11892.745
14874 z6_GND_31073 189.123857 62.215499 13270.636 8858.509
12598 z6_GND_34565 189.150847 62.204933 12516.507 8223.496
5500 z6_GND_2041 189.310578 62.166311 8044.522 5906.294
10040 z6_GND_38003 189.351785 62.192746 6893.14 7494.208
12620 z6_GND_34516 189.292441 62.205079 8554.918 8231.81
22316 z6_GND_18410 189.28943 62.252028 8641.796 11048.675
31783 z6_GND_43125 189.189139 62.300658 11441.65 13965.989
11097 z6_GND_36607 189.155593 62.197662 12384.214 7787.036
19737 z6_GND_22789 189.057785 62.239268 15114.806 10288.558
27537 z6_GND_10131 189.16965 62.277061 11986.478 12550.586
34591 z6_GND_5752 189.199584 62.320959 11149.806 15183.88
11355 z6_GND_36192 189.293231 62.198705 8532.43 7849.401
11161 z6_GND_36553 189.156404 62.197718 12361.517 7790.374
11161 z6_GND_36554 189.156404 62.197718 12361.517 7790.374
33166 z6_GND_41772 189.161083 62.309931 12223.535 14522.999
26880 z6_GND_45284 189.099 62.273619 13958.872 12346.959
16679 z6_GND_28043 189.418427 62.224791 5033.498 9421.433
12045 z6_GND_35385 189.18688 62.202131 11508.455 8054.398
7185 z6_GND_3649 189.206726 62.177509 10953.662 6576.843
18158 z6_GND_25488 189.208187 62.232137 10911.7 9854.469
11606 z6_GND_35989 189.197781 62.199981 11203.496 7925.234
14430 z6_GND_31787 189.20683 62.213512 10950.022 8736.98
8168 z6_GND_40437 189.31739 62.183238 7855.086 6922.181
21447 z6_GND_19841 189.242555 62.248022 9951.208 10807.514
8265 z6_GND_40316 189.21164 62.183762 10815.95 6951.963
21254 z6_GND_20167 189.134626 62.247036 12966.67 10750.231
6280 z6_GND_2746 189.237187 62.171743 10100.575 6230.766
13342 z6_GND_33397 189.219555 62.208438 10594.135 8432.452
21493 z6_GND_19744 189.333474 62.248175 7411.071 10819.063
12521 z6_GND_34646 189.203835 62.204653 11033.975 8205.48
18421 z6_GND_25047 189.260419 62.233299 9451.658 9924.341
21968 z6_GND_20439 189.106269 62.250548 13758.578 10962.273
20060 z6_GND_22283 189.211404 62.241069 10821.631 10390.404
22445 z6_GND_18166 189.10967 62.252587 13663.342 11084.44
13662 z6_GND_32873 189.189857 62.210095 11424.866 8532.191
7083 z6_GND_3560 189.299615 62.176928 8352.356 6542.967
11857 z6_GND_35662 189.156467 62.201161 12359.53 7996.979
24538 z6_GND_14514 189.128427 62.262771 13138.427 11694.579
10704 z6_GND_37114 189.276003 62.195779 9014.416 7673.428
21711 z6_GND_19346 189.242178 62.249455 9961.749 10893.51
18579 z6_GND_24765 189.237866 62.234096 10082.081 9971.933
26498 z6_GND_11494 189.288662 62.271806 8664.354 12235.326
27735 z6_GND_9813 189.111524 62.277939 13608.785 12605.476
21066 z6_GND_20525 189.353971 62.24598 6838.136 10688.368
19419 z6_GND_23382 189.386112 62.237841 5938.925 10201.972
20827 z6_GND_20879 189.369317 62.244785 6409.209 10617.524
15747 z6_GND_29564 189.379541 62.220032 6120.084 9133.014
7097 z6_GND_3598 189.206418 62.177139 10962.278 6554.637
19530 z6_GND_23200 189.169247 62.238468 11999.867 10235.048
28641 z6_GND_8934 189.254189 62.282982 9626.999 12905.271
12734 z6_GND_34344 189.153865 62.205604 12432.015 8263.647
18742 z6_GND_24453 189.083626 62.234712 14393.263 10013.428
19124 z6_GND_23875 189.385243 62.236462 5963.021 10119.185
29498 z6_GND_8220 189.284519 62.287498 8780.836 13176.745
29967 z6_GND_44248 189.106479 62.289976 13748.231 13327.934
13946 z6_GND_32408 189.139312 62.21132 12838.717 8607.098
22377 z6_GND_18287 189.231018 62.252338 10273.53 11066.489
8820 z6_GND_39617 189.335774 62.186557 7340.681 7122.084
6888 z6_GND_3337 189.244707 62.175621 9889.992 6463.469
21813 z6_GND_19165 189.34774 62.249865 7012.684 10921.124
5985 z6_GND_2469 189.317221 62.169775 7858.699 6114.389
21677 z6_GND_19416 189.318163 62.249256 7838.905 10883.293
16993 z6_GND_27503 189.261005 62.226453 9435.08 9513.614
15405 z6_GND_30217 189.345138 62.218263 7081.952 9024.864
30188 z6_GND_44138 189.256218 62.291296 9570.591 13404.121
9507 z6_GND_38726 189.174832 62.19014 11846.173 7335.195
16422 z6_GND_28438 189.177986 62.223713 11756.319 9349.539
5642 z6_GND_2164 189.257083 62.167362 9543.173 5968.061
24657 z6_GND_14284 189.039512 62.263257 15621.288 11729.287
27821 z6_GND_9760 189.158229 62.278427 12305.183 12632.887
20115 z6_GND_22176 189.054958 62.241293 15193.487 10410.297
7313 z6_GND_3883 189.303221 62.178513 8251.461 6638.151
14851 z6_GND_31100 189.111646 62.215377 13612.174 8851.765
10691 z6_GND_37157 189.150493 62.195731 12527.094 7671.373
13178 z6_GND_33623 189.358269 62.207644 6713.452 8388.477
16571 z6_GND_28182 189.114825 62.224431 13522.311 9394.862
17345 z6_GND_27453 189.237416 62.228128 10094.605 9613.862
7827 z6_GND_40918 189.210892 62.181219 10836.928 6799.36
20362 z6_GND_22278 189.240846 62.242624 9998.895 10483.629
11939 z6_GND_35540 189.337239 62.201586 7301.178 8023.918
10456 z6_GND_37437 189.277368 62.194611 8976.152 7603.37
28487 z6_GND_44831 189.175062 62.282289 11835.154 12864.147
12301 z6_GND_34991 189.173394 62.203561 11885.748 8140.507
18391 z6_GND_25084 189.311959 62.233172 8011.006 9917.993
15720 z6_GND_29625 189.403591 62.219886 5447.507 9125.958
11024 z6_GND_36704 189.208886 62.197356 10892.784 7767.645
10956 z6_GND_36802 189.253839 62.197028 9634.749 7748.019
19039 z6_GND_24007 189.38122 62.23607 6075.408 10095.386
27400 z6_GND_10245 189.277408 62.276409 8978.751 12511.26
30712 z6_GND_43953 189.117076 62.294228 13452.135 13582.533
17132 z6_GND_27273 189.197572 62.226987 11208.578 9545.617
11922 z6_GND_35552 189.177322 62.201555 11775.942 8020.035
29372 z6_GND_8314 189.155559 62.286771 12379.126 13133.588
31683 z6_GND_7095 189.165021 62.300192 12114.337 13938.573
11780 z6_GND_35647 189.329864 62.200844 7507.48 7979.056
21322 z6_GND_20074 189.281019 62.247319 8876.54 10765.894
19184 z6_GND_23763 189.078322 62.236766 14541.238 10137.024
27208 z6_GND_10541 189.30198 62.275399 8292.798 12451.309
23108 z6_GND_17020 189.362671 62.255818 6596.288 11279.131
32940 z6_GND_42333 189.139935 62.308374 12813.305 14430.346
10018 z6_GND_38022 189.169694 62.192678 11989.875 7487.624
8559 z6_GND_39946 189.319546 62.18525 7794.895 7042.959
33346 z6_GND_41477 189.220812 62.311403 10558.227 14610.361
22117 z6_GND_18696 189.302891 62.251206 8265.714 10999.752
26634 z6_GND_11304 189.282639 62.2725 8832.528 12276.814
16103 z6_GND_28994 189.091806 62.221906 14166.248 9244.581
19006 z6_GND_25065 189.07783 62.23592 14555.103 10086.265
6349 z6_GNW_10897 188.976081 62.171898 17413.939 6253.819
34485 z6_GNW_20715 189.339857 62.319981 7240.121 15127.718
6268 z6_GNW_10822 188.995301 62.171464 16875.711 6225.771
27292 z6_GNW_27915 189.474202 62.275702 3485.583 12481.333
33512 z6_GNW_21773 189.354988 62.312595 6817.526 14685.337
29674 z6_GNW_25538 189.481956 62.288142 3272.082 13228.522
30806 z6_GNW_24501 189.43191 62.294602 4669.655 13611.18
3388 z6_GNW_7398 189.17695 62.150732 11788.768 4970.697
24125 z6_GNW_30051 189.455177 62.260631 4013.47 11575.087
33928 z6_GNW_21404 189.403607 62.315529 5462.571 14864.533
6418 z6_GNW_10970 189.075777 62.172738 14621.413 6295.498
10647 z6_GNW_14534 188.985982 62.195341 17131.35 7659.359
236 z6_GNW_1169 189.135475 62.108718 12954.906 2451.102
4636 z6_GNW_8973 189.167811 62.160191 12044.397 5538.463
13099 z6_GNW_16088 188.953259 62.207076 18044.189 8367.145
4197 z6_GNW_8472 189.17241 62.157073 11915.71 5351.224
14339 z6_GNW_16618 188.995879 62.212582 16850.635 8692.8
5888 z6_GNW_10421 189.089968 62.169115 14224.429 6077.221
6958 z6_GNW_11480 189.157502 62.176074 12332.223 6491.699
7011 z6_GNW_11543 189.157447 62.176498 12333.723 6517.172
32036 z6_GNW_23358 189.36089 62.302256 6651.735 14065.336
33517 z6_GNW_21823 189.355605 62.312591 6800.335 14685.104
11569 z6_GNW_15180 188.962033 62.199579 17800.574 7916.259
10616 z6_GNW_14511 189.100557 62.195355 13924.694 7651.036
9053 z6_GNW_13256 188.945589 62.187495 18263.902 7193.2
13224 z6_GNW_16141 189.019245 62.207718 16198.009 8398.75
12200 z6_GNW_15549 188.927614 62.20244 18762.941 8092.177
29978 z6_GNW_25620 189.321459 62.290101 7750.341 13334.074
1454 z6_GNW_4155 189.130327 62.131375 13097.319 3810.74
34899 z6_GNW_20152 189.307612 62.323445 8139.117 15334.214
37595 z6_GNW_32543 189.318918 62.356557 7826.798 17321.338
35998 z6_GNW_22717 189.4162 62.333142 5114.582 15922.31
13066 z6_GNW_16070 188.954022 62.206893 18022.893 8356.038
584 z6_GNW_2045 189.156694 62.115432 12358.884 2853.24
29667 z6_GNW_25652 189.489208 62.288098 3069.712 13226.698
2319 z6_GNW_5756 189.079712 62.141883 14515.476 4443.945
1537 z6_GNW_4311 189.178605 62.13282 11743.221 3895.894
37875 z6_GNW_18532 189.292942 62.366489 8550.528 17916.4
5291 z6_GNW_9770 189.117638 62.164841 13449.777 5819.292
31877 z6_GNW_23437 189.387978 62.301165 5896.12 14001.543
31424 z6_GNW_23975 189.363804 62.298451 6569.979 13837.166
919 z6_GNW_2993 189.127202 62.122612 13185.812 3285.13
10570 z6_GNW_14478 189.001428 62.194988 16699.148 7636.626
3926 z6_GNW_8139 189.144895 62.154941 12686.915 5224.131
2744 z6_GNW_6440 189.162874 62.145833 12183.624 4677.077
32845 z6_GNW_22555 189.301773 62.307813 8300.786 14396.105
10252 z6_GNW_14222 189.028238 62.193586 15949.045 7550.035
1202 z6_GNW_3671 189.20351 62.127998 11044.862 3606.21
30776 z6_GNW_24499 189.387606 62.294491 5905.515 13601.087
1288 z6_GNW_3857 189.122224 62.129121 13324.829 3675.879
11938 z6_GNW_15435 188.979564 62.20141 17309.578 8024.16
3328 z6_GNW_7317 189.069231 62.150187 14808.108 4942.868
34665 z6_GNW_20456 189.324737 62.321443 7661.686 15214.757
36853 z6_GNW_28273 189.248127 62.342969 9797.255 16504.414
8976 z7_GND_39528 189.306534 62.187452 8159.345 7174.614
33499 z7_GND_6941 189.235897 62.312506 10137.642 14676.553
23880 z7_GND_15642 189.15197 62.259636 12481.213 11505.615
34340 z7_GND_6011 189.187405 62.318807 11489.316 15054.953
25750 z7_GND_12621 189.203764 62.268423 11034.502 12031.704
33256 z7_GND_41647 189.178138 62.310638 11747.986 14565.021
12390 z7_GND_34860 189.228873 62.204012 10333.458 8166.884
12430 z7_GND_34730 189.225836 62.204224 10418.422 8179.603
29276 z7_GND_8389 189.225137 62.286286 10437.72 13103.33
23270 z7_GND_16759 189.079832 62.256457 14496.312 11318.374
29311 z7_GND_8358 189.155303 62.286465 12386.303 13115.235
19472 z7_GND_23288 189.219404 62.238247 10598.095 10221.033
30946 z7_GND_43678 189.235206 62.295602 10156.808 13662.29
34340 z7_GND_6010 189.187405 62.318807 11489.316 15054.953
15746 z7_GND_29556 189.09586 62.220085 14053.097 9135.107
29535 z7_GND_8192 189.183351 62.287723 11603.622 13189.974
33361 z7_GND_41244 189.177855 62.311705 11755.854 14629.029
25072 z7_GND_13643 189.137606 62.265198 12881.894 11839.821
19928 z7_GND_22525 189.372819 62.240381 6310.778 10353.507
32053 z7_GND_42883 189.140669 62.302363 12793.322 14069.622
9803 z7_GND_38324 189.289703 62.191655 8630.748 7426.299
34059 z7_GND_6330 189.166245 62.316496 12079.247 14916.803
35003 z7_GND_5323 189.178096 62.324314 11748.538 15385.573
30483 z7_GND_43951 189.154622 62.292916 12404.87 13502.344
27182 z7_GND_10568 189.139151 62.275296 12837.915 12445.653
24595 z7_GND_14419 189.142039 62.263019 12758.271 11708.938
32154 z7_GND_42808 189.188386 62.303049 11462.574 14109.448
5649 z7_GND_2173 189.272715 62.167416 9105.271 5971.538
19198 z7_GND_23744 189.299461 62.236893 8360.598 10140.867
17220 z7_GND_27134 189.201031 62.227438 11111.851 9572.65
7027 z7_GND_3509 189.227778 62.176637 10364.111 6524.405
11965 z7_GND_35507 189.304458 62.201688 8218.456 8028.705
30829 z7_GND_43797 189.12034 62.29486 13361.032 13620.299
10293 z7_GND_37645 189.189575 62.193906 11433.361 7560.882
8690 z7_GND_39781 189.25171 62.185943 9694.108 7082.854
22455 z7_GND_18181 189.082666 62.252474 14417.684 11079.235
32855 z7_GND_42108 189.134424 62.307865 12967.021 14399.986
27225 z7_GND_10527 189.202597 62.275512 11066.901 12457.073
10708 z7_GND_37055 189.167056 62.195808 12063.516 7675.479
28555 z7_GND_44826 189.179747 62.282388 11704.419 12869.961
24019 z7_GND_15396 189.275909 62.260304 9019.861 11544.884
31176 z7_GND_43573 189.198328 62.297016 11185.459 13747.368
20788 z7_GND_20984 189.133708 62.2446 12992.545 10604.149
26348 z7_GND_11402 189.186302 62.270876 11521.935 12179.139
28463 z7_GND_44859 189.163262 62.281875 12164.49 12839.606
34218 z7_GND_6161 189.215074 62.317938 10718.094 15002.485
21995 z7_GND_18869 189.205315 62.250779 10991.571 10973.021
7539 z7_GND_41199 189.185495 62.179831 11548.113 6716.441
30303 z7_GND_44088 189.134986 62.291869 12952.743 13440.192
27050 z7_GND_10780 189.138078 62.274451 12867.932 12395.018
28293 z7_GND_9252 189.069648 62.281013 14777.123 12792.42
22818 z7_GND_17506 189.155503 62.254477 12382.872 11195.942
25192 z7_GND_13456 189.264937 62.265794 9326.466 11874.087
21790 z7_GND_19215 189.199685 62.249805 11148.892 10914.664
28690 z7_GND_8888 189.261644 62.283276 9418.949 12922.985
8478 z7_GND_40057 189.339464 62.184776 7237.186 7015.402
12821 z7_GND_34204 189.359672 62.205982 6673.994 8288.78
29859 z7_GND_8012 189.260409 62.289409 9453.598 13290.942
30155 z7_GND_7831 189.177304 62.291058 11772.171 13390.215
22353 z7_GND_18323 189.371384 62.252144 6352.438 11059.201
20956 z7_GND_20700 189.205273 62.245538 10992.879 10658.559
28559 z7_GND_9034 189.1957 62.282426 11259.231 12871.977
30248 z7_GND_44109 189.177168 62.291517 11775.962 13417.743
26575 z7_GND_11368 189.283724 62.272255 8802.228 12262.12
